171	6.5.10	"Renato"	"R290410_6"	"R290410_6b"	"Si-Wafer"	500,00	488	150	5	30,00	35,00		"SiGe"					
172	6.5.10	"Renato"	"R290410_7"	"R290410_7b"	"Si-Wafer"	500,00	488	150	5	30,00	35,00		"SiGe"					
173	6.5.10	"Renato"	"R290410_8"	"R290410_8b"	"Si-Wafer"	500,00	488	150	5	30,00	35,00		"SiGe"					
174	6.5.10	"Renato"	"R290410_9"	"R290410_9b"	"Si-Wafer"	500,00	488	150	5	30,00	35,00		"SiGe"					
175	6.5.10	"Renato"	"R290410_10"	"R290410_10b"	"Si-Wafer"	500,00	488	150	5	30,00	35,00		"SiGe"					
176	10.5.10	"Wördenweber"	"10D126-5"	"10D126-5t1"	"ZnO geätzt"	668,00	647	200	5	30,00	40,00	56,0%						
177	10.5.10	"Wördenweber"	"10D135-5"	"10D135-5t1"	"ZnO geätzt"	668,00	647	200	5	30,00	40,00	57,7%						
178	10.5.10	"Wördenweber"	"10D107-5"	"10D107-5t1"	"ZnO geätzt"	668,00	647	200	5	30,00	40,00	52,8%						
179	10.5.10	"Meier"	"10S153"	"10S153t1"	"ZnO geätzt"	668,00	647	200	5	30,00	40,00	47,9%	"Schicht großflächig abgeplatzt, Messung in der Mitte"					
180	10.5.10	"Meier"	"10S153"	"10S153t2"	"ZnO geätzt"	668,00	647	200	5	30,00	40,00	75,6%	"Messung am Rand, wo die Schicht noch haftet"					
181	11.5.10	"Renato"	"R50La"	"R50La1"	"Si-Wafer"	500,00	488	150	5	30,00	40,00		"SiGe"					
182	11.5.10	"Renato"	"R50Lb"	"R50Lb1"	"Si-Wafer"	500,00	488	150	5	30,00	40,00		"SiGe"					
183	11.5.10	"Renato"	"R50Lc"	"R50Lc1"	"Si-Wafer"	500,00	488	150	5	30,00	40,00		"SiGe"					
184	11.5.10	"Renato"	"R50F"	"R50F1"	"Si-Wafer"	500,00	488	150	5	30,00	40,00		"SiGe"					
185	11.5.10	"Renato"	"R100F"	"R100F1"	"Si-Wafer"	500,00	488	150	5	30,00	40,00		"SiGe"					
186	11.5.10	"Renato"	"R100La"	"R100La1"	"Si-Wafer"	500,00	488	150	5	30,00	40,00		"SiGe"					
187	11.5.10	"Renato"	"R100Lb"	"R100Lb1"	"Si-Wafer"	500,00	488	150	5	30,00	40,00		"SiGe"					
188	11.5.10	"Renato"	"R100Lc"	"R100Lc1"	"Si-Wafer"	500,00	488	150	5	30,00	40,00		"SiGe"					
189	11.5.10	"Renato"	"R25F"	"R25F1"	"Si-Wafer"	500,00	488	150	5	30,00	40,00		"SiGe"					
190	12.5.10	"Renato"	"R25La"	"R25La1"	"Si-Wafer"	500,00	488	150	5	30,00	40,00		"SiGe"					
